time,station,cglo,cglo_flag,chim,chim_flag,dd,dd_flag,ddx,ddx_flag,ff,ffam,ffam_flag,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so,so_flag,tb10,tb10_flag,tb20,tb20_flag,tb50,tb50_flag,tl,tl_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,ts,ts_flag,tsmax,tsmax_flag,tsmin,tsmin_flag,zeitx,zeitx_flag,substation
2026-02-11T08:10+00:00,55,68,12,,,39,12,41,12,0.4,0.4,12,12,0.9,12,919.7,12,998.5,,90,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,1.1,12,1.2,12,1.0,12,0.2,12,0.2,12,0.0,12,3,12,17901
2026-02-11T08:20+00:00,55,74,12,,,72,12,53,12,0.4,0.4,12,12,0.6,12,919.7,12,998.5,,90,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,1.2,12,1.3,12,1.2,12,0.3,12,0.3,12,0.2,12,10,12,17901
2026-02-11T08:30+00:00,55,80,12,,,269,12,260,12,0.3,0.4,12,12,0.9,12,919.8,12,998.6,,90,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,1.2,12,1.2,12,0.9,12,0.6,12,0.6,12,0.3,12,29,12,17901
2026-02-11T08:40+00:00,55,99,12,,,295,12,303,12,0.7,0.7,12,12,1.2,12,919.9,12,998.7,,89,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,1.3,12,1.3,12,1.2,12,1.0,12,1.0,12,0.6,12,34,12,17901
2026-02-11T08:50+00:00,55,105,12,,,313,12,50,12,0.2,0.3,12,12,0.6,12,920.0,12,998.7,,88,12,0.0,21,0,22,29,12,0,12,0.2,12,0.5,12,,21,1.7,12,1.7,12,1.3,12,1.5,12,1.5,12,1.0,12,45,12,17901
2026-02-11T09:00+00:00,55,111,12,,,209,12,211,12,0.7,0.7,12,12,1.7,12,920.0,12,998.6,,85,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.0,12,2.0,12,1.6,12,1.9,12,1.9,12,1.5,12,55,12,17901
2026-02-11T09:10+00:00,55,124,12,,,236,12,235,12,0.6,0.6,12,12,1.2,12,920.0,12,998.5,,84,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.3,12,2.3,12,2.1,12,2.4,12,2.4,12,2.0,12,3,12,17901
2026-02-11T09:20+00:00,55,149,12,,,179,12,180,12,0.5,0.5,12,12,1.2,12,919.8,12,998.2,,85,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.5,12,2.6,12,2.3,12,3.1,12,3.1,12,2.4,12,13,12,17901
2026-02-11T09:30+00:00,55,179,12,,,95,12,206,12,0.1,0.4,12,12,0.8,12,919.8,12,998.1,,83,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.8,12,2.8,12,2.5,12,3.8,12,3.8,12,3.2,12,20,12,17901
2026-02-11T09:40+00:00,55,186,12,,,297,12,239,12,0.2,0.4,12,12,0.8,12,919.8,12,998.1,,82,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.9,12,3.1,12,2.8,12,4.1,12,4.1,12,3.9,12,39,12,17901
2026-02-11T09:50+00:00,55,179,12,,,298,12,303,12,1.1,1.2,12,12,2.1,12,919.8,12,998.2,,83,12,0.0,21,0,22,29,12,0,12,0.2,12,0.5,12,,21,2.7,12,3.1,12,2.7,12,4.0,12,4.2,12,4.0,12,49,12,17901
2026-02-11T10:00+00:00,55,192,12,,,301,12,313,12,1.5,1.5,12,12,2.2,12,919.7,12,997.9,,80,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,3.2,12,3.2,12,2.8,12,4.2,12,4.2,12,4.0,12,52,12,17901
2026-02-11T10:10+00:00,55,217,12,,,280,12,310,12,0.5,0.6,12,12,1.5,12,919.7,12,997.8,,79,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,3.5,12,3.6,12,3.2,12,4.7,12,4.7,12,4.2,12,9,12,17901
2026-02-11T10:20+00:00,55,229,12,,,298,12,304,12,1.1,1.1,12,12,1.6,12,919.7,12,997.8,,79,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,3.6,12,3.6,12,3.5,12,5.1,12,5.1,12,4.7,12,12,12,17901
2026-02-11T10:30+00:00,55,303,12,,,278,12,310,12,1.0,1.1,12,12,1.9,12,919.7,12,997.7,,79,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,3.9,12,4.0,12,3.4,12,6.2,12,6.2,12,5.1,12,28,12,17901
2026-02-11T10:40+00:00,55,278,12,,,312,12,310,12,1.1,1.2,12,12,2.3,12,919.6,12,997.5,,76,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,4.2,12,4.3,12,3.9,12,6.5,12,6.6,12,6.4,12,30,12,17901
2026-02-11T10:50+00:00,55,297,12,,,321,12,316,12,0.2,0.4,12,12,1.2,12,919.5,12,997.2,,74,12,0.0,21,0,22,29,12,70,12,0.2,12,0.5,12,,21,4.8,12,4.8,12,4.2,12,7.1,12,7.1,12,6.4,12,41,12,17901
2026-02-11T11:00+00:00,55,359,12,,,203,12,194,12,0.4,0.5,12,12,1.1,12,919.2,12,996.8,,73,12,0.0,12,0,12,29,12,253,12,0.2,12,0.5,12,,21,5.3,12,5.3,12,5.0,12,8.7,12,8.9,12,7.4,12,53,12,17901
2026-02-11T11:10+00:00,55,235,12,,,328,12,317,12,0.9,1.0,12,12,1.9,12,919.0,12,996.7,,73,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,4.9,12,5.4,12,4.9,12,7.3,12,8.5,12,7.3,12,8,12,17901
2026-02-11T11:20+00:00,55,235,12,,,315,12,295,12,1.1,1.1,12,12,1.7,12,918.7,12,996.3,,74,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,4.9,12,4.9,12,4.8,12,6.4,12,7.1,12,6.4,12,10,12,17901
2026-02-11T11:30+00:00,55,272,12,,,319,12,311,12,0.8,0.9,12,12,1.2,12,918.7,12,996.3,,73,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,5.1,12,5.2,12,5.0,12,6.8,12,6.8,12,6.5,12,25,12,17901
2026-02-11T11:40+00:00,55,285,12,,,297,12,290,12,0.7,0.8,12,12,1.5,12,918.5,12,995.9,,70,12,0.0,12,0,12,29,12,229,12,0.2,12,0.5,12,,21,5.7,12,5.7,12,5.1,12,7.3,12,7.5,12,6.9,12,32,12,17901
2026-02-11T11:50+00:00,55,248,12,,,315,12,316,12,1.0,1.0,12,12,2.1,12,918.5,12,995.9,,71,12,0.0,12,0,12,29,12,142,12,0.2,12,0.5,12,,21,5.5,12,5.8,12,5.5,12,6.3,12,7.2,12,6.3,12,47,12,17901
2026-02-11T12:00+00:00,55,347,12,,,304,12,313,12,1.0,1.0,12,12,1.9,12,918.5,12,995.9,,70,12,0.0,12,0,12,30,12,572,12,0.2,12,0.5,12,,21,5.8,12,5.8,12,5.6,12,6.3,12,6.3,12,6.2,12,53,12,17901
2026-02-11T12:10+00:00,55,334,12,,,105,12,110,12,1.0,1.1,12,12,2.2,12,918.2,12,995.5,,69,12,0.0,12,0,12,29,12,600,12,0.2,12,0.5,12,,21,6.0,12,6.1,12,6.0,12,6.7,12,6.7,12,6.3,12,8,12,17901
2026-02-11T12:20+00:00,55,204,12,,,144,12,117,12,1.2,1.2,12,12,2.1,12,918.1,12,995.4,,68,12,0.0,21,0,22,29,12,177,12,0.2,12,0.5,12,,21,5.8,12,6.0,12,5.8,12,6.1,12,6.6,12,6.1,12,10,12,17901
2026-02-11T12:30+00:00,55,229,12,,,156,12,154,12,0.5,0.6,12,12,1.4,12,918.1,12,995.3,,68,12,0.0,12,0,12,29,12,230,12,0.2,12,0.5,12,,21,6.1,12,6.1,12,5.8,12,5.7,12,6.1,12,5.7,12,20,12,17901
2026-02-11T12:40+00:00,55,303,12,,,7,12,17,12,0.9,0.9,12,12,1.4,12,918.1,12,995.1,,66,12,0.0,12,0,12,29,12,557,12,0.2,12,0.5,12,,21,7.0,12,7.0,12,6.2,12,5.5,12,5.7,12,5.5,12,36,12,17901
2026-02-11T12:50+00:00,55,217,12,,,26,12,7,12,0.8,0.9,12,12,1.6,12,918.0,12,995.1,,67,12,0.0,12,0,12,29,12,89,12,0.2,12,0.5,12,,21,6.4,12,7.0,12,6.3,12,5.4,12,5.5,12,5.4,12,42,12,17901
2026-02-11T13:00+00:00,55,186,12,,,84,12,70,12,0.5,0.6,12,12,1.3,12,918.0,12,995.2,,67,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,6.2,12,6.3,12,6.2,12,5.3,12,5.4,12,5.2,12,56,12,17901
2026-02-11T13:10+00:00,55,204,12,,,192,12,219,12,0.9,1.0,12,12,2.0,12,917.9,12,995.1,,67,12,0.0,12,0,12,29,12,119,12,0.2,12,0.5,12,,21,6.1,12,6.3,12,6.0,12,5.1,12,5.3,12,5.1,12,5,12,17901
2026-02-11T13:20+00:00,55,439,12,,,186,12,209,12,0.7,0.8,12,12,1.5,12,917.8,12,994.8,,65,12,0.0,12,0,12,29,12,600,12,0.2,12,0.5,12,,21,6.8,12,6.8,12,6.2,12,5.8,12,5.8,12,5.2,12,15,12,17901
2026-02-11T13:30+00:00,55,433,12,,,264,12,285,12,0.3,0.9,12,12,2.1,12,917.7,12,994.7,,65,12,0.0,12,0,12,29,12,600,12,0.2,12,0.5,12,,21,6.8,12,7.2,12,6.5,12,5.9,12,6.2,12,5.9,12,29,12,17901
2026-02-11T13:40+00:00,55,285,12,,,290,12,284,12,0.6,0.6,12,12,2.0,12,917.7,12,994.7,,65,12,0.0,12,0,12,29,12,486,12,0.2,12,0.5,12,,21,6.9,12,7.7,12,6.9,12,5.6,12,5.9,12,5.6,12,30,12,17901
2026-02-11T13:50+00:00,55,204,12,,,304,12,314,12,1.3,1.3,12,12,2.1,12,917.7,12,994.7,,65,12,0.0,12,0,12,29,12,167,12,0.2,12,0.5,12,,21,6.8,12,6.9,12,6.7,12,5.3,12,5.6,12,5.3,12,44,12,17901
2026-02-11T14:00+00:00,55,161,12,,,273,12,218,12,0.9,1.2,12,12,2.0,12,917.7,12,994.8,,66,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,6.4,12,6.7,12,6.4,12,5.4,12,5.4,12,5.3,12,58,12,17901
2026-02-11T14:10+00:00,55,173,12,,,176,12,154,12,0.8,0.9,12,12,1.5,12,917.6,12,994.7,,65,12,0.0,12,0,12,29,12,31,12,0.2,12,0.5,12,,21,6.5,12,6.5,12,6.4,12,5.4,12,5.5,12,5.4,12,7,12,17901
2026-02-11T14:20+00:00,55,149,12,,,154,12,141,12,1.0,1.1,12,12,1.7,12,917.5,12,994.5,,66,12,0.0,12,0,12,29,12,8,12,0.2,12,0.5,12,,21,6.7,12,6.7,12,6.5,12,5.2,12,5.4,12,5.2,12,15,12,17901
2026-02-11T14:30+00:00,55,155,12,,,102,12,142,12,0.4,0.6,12,12,1.2,12,917.5,12,994.6,,66,12,0.0,12,0,12,29,12,91,12,0.2,12,0.5,12,,21,6.4,12,6.8,12,6.4,12,4.7,12,5.2,12,4.7,12,20,12,17901
2026-02-11T14:40+00:00,55,161,12,,,49,12,32,12,0.7,0.8,12,12,1.7,12,917.7,12,994.8,,68,12,0.0,12,0,12,29,12,294,12,0.2,12,0.5,12,,21,6.4,12,6.4,12,6.1,12,4.3,12,4.6,12,4.3,12,32,12,17901
2026-02-11T14:50+00:00,55,124,12,,,206,12,222,12,0.3,0.5,12,12,1.5,12,917.7,12,994.9,,70,12,0.0,12,0,12,29,12,108,12,0.2,12,0.5,12,,21,6.1,12,6.6,12,6.1,12,3.9,12,4.3,12,3.9,12,44,12,17901
2026-02-11T15:00+00:00,55,118,12,,,121,12,135,12,0.4,0.5,12,12,1.3,12,917.7,12,994.8,,68,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,6.3,12,6.4,12,6.1,12,3.8,12,3.9,12,3.8,12,58,12,17901
2026-02-11T15:10+00:00,55,99,12,,,169,12,140,12,1.0,1.2,12,12,1.8,12,917.8,12,995.0,,68,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,6.2,12,6.3,12,6.2,12,3.7,12,3.9,12,3.7,12,2,12,17901
2026-02-11T15:20+00:00,55,62,12,,,268,12,313,12,0.4,0.7,12,12,1.6,12,917.8,12,995.2,,73,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,5.3,12,6.2,12,5.1,12,2.9,12,3.6,12,2.9,12,19,12,17901
2026-02-11T15:30+00:00,55,62,12,,,267,12,308,12,0.4,0.6,12,12,1.5,12,917.8,12,995.1,,71,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,5.6,12,5.6,12,4.9,12,2.7,12,2.9,12,2.7,12,20,12,17901
2026-02-11T15:40+00:00,55,56,12,,,153,12,140,12,0.4,0.7,12,12,1.3,12,917.8,12,995.4,,74,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,4.9,12,5.6,12,4.8,12,2.5,12,2.7,12,2.5,12,33,12,17901
2026-02-11T15:50+00:00,55,68,12,,,17,12,23,12,0.6,0.8,12,12,1.8,12,917.8,12,995.4,,76,12,0.0,12,0,12,29,12,506,12,0.2,12,0.5,12,,21,4.6,12,4.9,12,4.5,12,2.2,12,2.4,12,2.2,12,48,12,17901
2026-02-11T16:00+00:00,55,43,12,,,86,12,38,12,0.4,0.6,12,12,1.1,12,917.7,12,995.3,,75,12,0.0,12,0,12,29,12,483,12,0.2,12,0.5,12,,21,4.8,12,5.0,12,4.3,12,1.9,12,2.2,12,1.9,12,50,12,17901
2026-02-11T16:10+00:00,55,25,12,,,199,12,208,12,1.1,1.1,12,12,2.1,12,917.8,12,995.5,,77,12,0.0,12,0,12,29,12,36,12,0.2,12,0.5,12,,21,4.5,12,4.7,12,4.5,12,1.4,12,1.9,12,1.4,12,3,12,17901
2026-02-11T16:20+00:00,55,12,12,,,291,12,298,12,1.1,1.1,12,12,1.8,12,918.0,12,995.9,,79,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,3.7,12,4.4,12,3.7,12,0.8,12,1.3,12,0.8,12,12,12,17901
2026-02-11T16:30+00:00,55,6,12,,,304,12,313,12,1.1,1.1,12,12,1.7,12,918.1,12,996.0,,79,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,3.8,12,3.8,12,3.7,12,0.4,12,0.8,12,0.4,12,21,12,17901
2026-02-11T16:40+00:00,55,0,12,,,228,12,226,12,0.3,0.6,12,12,1.6,12,918.1,12,996.1,,81,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,3.3,12,3.8,12,3.1,12,0.1,12,0.4,12,0.1,12,39,12,17901
2026-02-11T16:50+00:00,55,0,12,,,241,12,233,12,1.0,1.0,12,12,1.9,12,918.2,12,996.4,,83,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.7,12,3.2,12,2.7,12,-0.3,12,0.0,12,-0.3,12,48,12,17901
2026-02-11T17:00+00:00,55,0,12,,,248,12,225,12,0.8,1.0,12,12,2.1,12,918.4,12,996.7,,84,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.5,12,2.9,12,2.5,12,-0.4,12,-0.3,12,-0.4,12,51,12,17901
2026-02-11T17:10+00:00,55,0,12,,,317,12,322,12,1.1,1.1,12,12,1.6,12,918.7,12,997.0,,84,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.7,12,2.7,12,2.5,12,-0.3,12,-0.3,12,-0.4,12,2,12,17901
2026-02-11T17:20+00:00,55,0,12,,,342,12,333,12,0.8,0.9,12,12,1.2,12,918.8,12,997.1,,84,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.6,12,2.7,12,2.5,12,-0.1,12,-0.1,12,-0.3,12,11,12,17901
2026-02-11T17:30+00:00,55,0,12,,,78,12,131,12,0.6,0.8,12,12,1.1,12,918.8,12,997.2,,85,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.4,12,2.7,12,2.4,12,0.0,12,0.0,12,-0.1,12,28,12,17901
2026-02-11T17:40+00:00,55,0,12,,,137,12,137,12,1.0,1.0,12,12,1.4,12,918.7,12,997.1,,85,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,2.4,12,2.7,12,2.4,12,0.1,12,0.2,12,0.1,12,30,12,17901
2026-02-11T17:50+00:00,55,0,12,,,179,12,194,12,1.0,1.1,12,12,1.9,12,918.8,12,997.4,,86,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,1.8,12,2.4,12,1.8,12,-0.1,12,0.1,12,-0.1,12,45,12,17901
2026-02-11T18:00+00:00,55,0,12,,,350,12,339,12,1.2,1.2,12,12,2.3,12,918.9,12,997.5,,87,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,1.7,12,1.8,12,1.4,12,-0.4,12,-0.1,12,-0.4,12,52,12,17901
2026-02-11T18:10+00:00,55,0,12,,,71,12,81,12,0.5,0.7,12,12,1.4,12,918.9,12,997.4,,87,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,1.9,12,1.9,12,1.5,12,-0.4,12,-0.4,12,-0.4,12,8,12,17901
2026-02-11T18:20+00:00,55,0,12,,,133,12,108,12,0.4,0.5,12,12,1.0,12,919.0,12,997.7,,88,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,1.3,12,1.8,12,1.3,12,-0.7,12,-0.4,12,-0.7,12,10,12,17901
2026-02-11T18:30+00:00,55,0,12,,,281,12,328,12,0.4,0.6,12,12,1.1,12,919.0,12,997.8,,89,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.9,12,1.3,12,0.9,12,-0.9,12,-0.7,12,-0.9,12,28,12,17901
2026-02-11T18:40+00:00,55,0,12,,,217,12,217,12,1.2,1.3,12,12,2.3,12,919.0,12,997.9,,91,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.7,12,0.8,12,0.4,12,-1.1,12,-0.9,12,-1.1,12,39,12,17901
2026-02-11T18:50+00:00,55,0,12,,,229,12,220,12,1.3,1.3,12,12,2.1,12,919.1,12,998.1,,91,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.4,12,0.8,12,0.3,12,-1.4,12,-1.1,12,-1.4,12,40,12,17901
2026-02-11T19:00+00:00,55,0,12,,,330,12,331,12,0.6,1.0,12,12,2.2,12,919.0,12,998.0,,91,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.5,12,0.5,12,0.3,12,-1.4,12,-1.4,12,-1.5,12,59,12,17901
2026-02-11T19:10+00:00,55,0,12,,,315,12,336,12,1.1,1.2,12,12,2.0,12,919.1,12,998.1,,91,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.4,12,0.5,12,0.3,12,-1.5,12,-1.3,12,-1.5,12,0,12,17901
2026-02-11T19:20+00:00,55,0,12,,,189,12,179,12,0.7,0.8,12,12,1.4,12,919.1,12,998.0,,91,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.6,12,0.6,12,0.3,12,-1.1,12,-1.1,12,-1.5,12,16,12,17901
2026-02-11T19:30+00:00,55,0,12,,,336,12,190,12,0.1,0.6,12,12,1.0,12,919.2,12,998.2,,91,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.3,12,0.7,12,0.3,12,-0.8,12,-0.8,12,-1.1,12,21,12,17901
2026-02-11T19:40+00:00,55,0,12,,,246,12,185,12,0.1,0.4,12,12,0.8,12,919.1,12,998.1,,91,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.4,12,0.4,12,0.4,12,-0.6,12,-0.6,12,-0.7,12,37,12,17901
2026-02-11T19:50+00:00,55,0,12,,,134,12,147,12,0.2,0.3,12,12,0.9,12,919.0,12,998.0,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.3,12,0.5,12,0.3,12,-0.5,12,-0.5,12,-0.6,12,49,12,17901
2026-02-11T20:00+00:00,55,0,12,,,153,12,141,12,0.7,0.8,12,12,1.3,12,919.0,12,998.0,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.3,12,0.6,12,0.3,12,-0.5,12,-0.5,12,-0.5,12,50,12,17901
2026-02-11T20:10+00:00,55,0,12,,,314,12,311,12,0.8,0.9,12,12,1.8,12,918.8,12,997.8,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.4,12,0.4,12,0.3,12,-0.5,12,-0.5,12,-0.5,12,4,12,17901
2026-02-11T20:20+00:00,55,0,12,,,251,12,209,12,0.3,0.7,12,12,1.6,12,918.8,12,997.7,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.5,12,0.6,12,0.3,12,-0.5,12,-0.5,12,-0.5,12,15,12,17901
2026-02-11T20:30+00:00,55,0,12,,,353,12,358,12,0.9,0.9,12,12,1.4,12,918.8,12,997.7,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.6,12,0.6,12,0.5,12,-0.5,12,-0.5,12,-0.5,12,22,12,17901
2026-02-11T20:40+00:00,55,0,12,,,231,12,217,12,0.8,0.9,12,12,2.0,12,919.0,12,998.0,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.5,12,0.6,12,0.5,12,-0.7,12,-0.6,12,-0.7,12,34,12,17901
2026-02-11T20:50+00:00,55,0,12,,,346,12,348,12,0.6,0.6,12,12,1.2,12,918.9,12,997.9,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.4,12,0.5,12,0.4,12,-0.7,12,-0.7,12,-0.7,12,43,12,17901
2026-02-11T21:00+00:00,55,0,12,,,59,12,88,12,0.3,0.4,12,12,1.0,12,918.9,12,997.8,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.6,12,0.6,12,0.4,12,-0.7,12,-0.7,12,-0.8,12,58,12,17901
2026-02-11T21:10+00:00,55,0,12,,,113,12,163,12,0.7,0.9,12,12,1.6,12,918.7,12,997.6,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.6,12,0.6,12,0.6,12,-0.7,12,-0.6,12,-0.7,12,8,12,17901
2026-02-11T21:20+00:00,55,0,12,,,190,12,158,12,0.6,0.7,12,12,1.3,12,918.5,12,997.5,,93,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.1,12,0.4,12,0.1,12,-1.1,12,-0.7,12,-1.1,12,10,12,17901
2026-02-11T21:30+00:00,55,0,12,,,294,12,311,12,1.2,1.2,12,12,2.5,12,918.7,12,997.8,,94,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-0.1,12,0.0,12,-0.4,12,-1.6,12,-1.2,12,-1.6,12,27,12,17901
2026-02-11T21:40+00:00,55,0,12,,,281,12,293,12,1.2,1.2,12,12,2.0,12,918.8,12,997.9,,93,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.1,12,0.1,12,-0.3,12,-1.9,12,-1.6,12,-1.9,12,31,12,17901
2026-02-11T21:50+00:00,55,0,12,,,170,12,222,12,0.5,0.9,12,12,2.0,12,918.8,12,997.8,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.4,12,0.6,12,0.2,12,-1.6,12,-1.6,12,-1.9,12,43,12,17901
2026-02-11T22:00+00:00,55,0,12,,,72,12,49,12,0.7,0.9,12,12,1.8,12,918.4,12,997.4,,92,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,0.1,12,0.4,12,0.1,12,-1.4,12,-1.4,12,-1.6,12,52,12,17901
2026-02-11T22:10+00:00,55,0,12,,,166,12,157,12,0.6,1.2,12,12,2.3,12,918.2,12,997.4,,93,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-0.4,12,0.1,12,-0.4,12,-1.5,12,-1.4,12,-1.5,12,4,12,17901
2026-02-11T22:20+00:00,55,0,12,,,333,12,334,12,1.1,1.1,12,12,1.5,12,918.1,12,997.3,,93,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-0.5,12,-0.4,12,-0.6,12,-1.9,12,-1.5,12,-1.9,12,11,12,17901
2026-02-11T22:30+00:00,55,0,12,,,318,12,314,12,0.9,1.2,12,12,1.6,12,918.1,12,997.3,,93,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-0.5,12,-0.3,12,-0.5,12,-2.1,12,-1.9,12,-2.1,12,24,12,17901
2026-02-11T22:40+00:00,55,0,12,,,211,12,215,12,0.7,0.8,12,12,1.6,12,918.0,12,997.2,,94,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-0.6,12,-0.5,12,-0.7,12,-2.2,12,-2.1,12,-2.2,12,32,12,17901
2026-02-11T22:50+00:00,55,0,12,,,25,12,7,12,0.5,0.6,12,12,1.0,12,917.8,12,997.0,,94,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-0.6,12,-0.3,12,-0.6,12,-2.4,12,-2.2,12,-2.4,12,46,12,17901
2026-02-11T23:00+00:00,55,0,12,,,153,12,72,12,0.4,0.7,12,12,1.0,12,918.0,12,997.4,,94,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-1.1,12,-0.5,12,-1.1,12,-2.5,12,-2.3,12,-2.5,12,50,12,17901
2026-02-11T23:10+00:00,55,0,12,,,1,12,41,12,0.7,0.9,12,12,1.5,12,918.0,12,997.4,,94,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-1.1,12,-1.1,12,-1.2,12,-2.7,12,-2.5,12,-2.7,12,9,12,17901
2026-02-11T23:20+00:00,55,0,12,,,48,12,45,12,0.7,0.7,12,12,1.5,12,917.9,12,997.3,,95,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-1.2,12,-0.9,12,-1.2,12,-3.1,12,-2.7,12,-3.1,12,10,12,17901
2026-02-11T23:30+00:00,55,0,12,,,239,12,215,12,1.0,1.1,12,12,1.5,12,917.7,12,997.1,,95,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-1.2,12,-1.2,12,-1.4,12,-3.4,12,-3.1,12,-3.4,12,25,12,17901
2026-02-11T23:40+00:00,55,0,12,,,280,12,286,12,1.3,1.4,12,12,2.0,12,917.6,12,997.1,,95,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-1.5,12,-1.4,12,-1.8,12,-3.5,12,-3.5,12,-3.5,12,32,12,17901
2026-02-11T23:50+00:00,55,0,12,,,110,12,72,12,0.3,1.0,12,12,1.8,12,917.7,12,997.1,,95,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-1.2,12,-1.2,12,-1.6,12,-3.0,12,-3.0,12,-3.5,12,48,12,17901
2026-02-12T00:00+00:00,55,0,12,,,39,12,53,12,1.1,1.1,12,12,1.7,12,917.5,12,996.9,,95,12,0.0,12,0,12,29,12,0,12,0.2,12,0.5,12,,21,-1.3,12,-1.2,12,-1.4,12,-2.6,12,-2.6,12,-3.0,12,50,12,17901
